id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
7638,2025-05-20,791,58,11,8,409.41,27.87,38128.36
7651,2025-12-28,1169,47,15,10,541.26,123.35,69580.43
7657,2025-11-01,1325,69,14,11,476.4,83.38,22595.12
7665,2025-10-03,837,75,12,1,638.87,125.34,65549.07
7666,2025-04-03,952,65,14,6,1098.39,232.16,219170.47
7667,2025-05-21,2925,36,2,3,1704.77,326.48,124814.59
7668,2025-06-03,500,16,12,6,1.72838,131.32,189001.79
7676,2025-06-13,1079,51,9,12,1.11515,87.65,203240.73
7685,2025-08-20,402,43,13,2,1863.04,437.16,156924.08
7691,2025-02-08,2069,66,14,7,267.75,48.02,37782.38
7705,2025-04-12,1552,4,12,1,18360.0,9.36,14641.74
7711,2025-12-27,618,55,15,3,1504.66,319.83,67963.75
7715,2025-10-31,751,69,12,4,1.81389,315.1,112249.12
7737,2025-02-08,1180,15,11,11,1997.64,224.22,95760.24
7739,2026-02-05,487,75,1,7,1728.97,248.95,217296.53
7741,2025-04-04,2556,2,4,1,1058.52,249.63,47109.0
7744,2025-06-01,1069,77,6,5,1926.97,197.68,46606.67
7779,2025-07-15,1205,39,13,8,44623.0,38.26,49929.74
7781,2025-06-03,1177,69,5,4,1992.41,455.89,78060.04
7787,2025-09-01,2321,40,15,1,1903.24,238.69,380620.42
7792,2025-06-30,1161,59,8,12,1557.36,242.4,280576.71
7804,2026-01-14,832,40,1,3,1194.41,173.5,181255.8
7806,2025-06-26,2299,49,12,11,179.46,10.01,7201.74
7818,2025-06-16,2562,15,13,11,843.05,53.72,47747.12
7822,2025-03-17,163,71,14,9,243.03,20.92,42468.27
7826,2025-09-30,1847,37,14,1,889.72,140.12,161669.84
7831,2025-07-02,1116,38,4,2,26946.0,22.87,42538.35
7832,2025-09-23,987,12,11,9,826.53,134.36,121739.21
7839,2025-05-25,1385,40,13,10,1746.62,372.88,238148.16
7841,2025-08-14,736,61,14,4,1281.71,96.32,252238.81
7845,2025-06-06,413,22,2,11,448.71,24.14,74207.23
7853,2025-02-18,1356,22,14,4,1.27284,109.13,143017.13
7857,2025-01-11,1025,20,2,1,1906.67,322.13,253441.09
7873,2026-02-09,944,39,11,9,352.62,44.46,67142.37
7874,2025-01-03,2799,70,6,3,1471.46,277.02,84173.01
7876,2026-01-31,1262,10,1,2,1.27018,261.99,83264.87
7883,2025-12-22,1595,62,1,3,41368.0,76.12,12251.58
7884,2025-12-01,1098,50,15,1,953.53,192.45,120652.16
7886,2026-02-15,2150,53,5,4,1693.35,323.51,49058.45
7892,2025-01-22,510,2,6,9,1.81236,235.24,52654.04
7895,2025-03-27,1001,55,9,9,331.51,72.07,13304.71
7901,2025-05-03,284,53,8,8,1628.92,133.85,317910.59
7904,2025-05-23,2855,26,8,7,1437.16,78.62,266660.54
7910,2025-10-02,1139,44,1,5,522.81,28.86,16236.64
7913,2025-09-22,511,15,3,4,386.16,37.04,26392.37
7921,2025-09-27,3807,25,9,10,1879.72,108.82,306166.56
7926,2026-02-19,652,42,4,11,1.83077,382.91,328215.18
7931,2025-07-01,1431,75,3,5,1.68831,326.14,298169.47
7939,2025-11-12,2918,59,7,1,1357.27,164.23,189064.45
7944,2025-02-06,1714,55,3,4,1085.14,81.83,137838.79
7946,2025-08-28,2208,2,12,5,359.58,30.85,31110.13
7949,2025-12-02,1406,55,3,6,607.07,49.3,102093.85
7959,2025-01-09,1828,33,14,8,55898.0,126.53,75738.56
7964,2025-03-11,177,1,7,7,1785.44,229.55,229927.33
7967,2025-10-31,61,15,7,1,240.91,55.87,44201.17
7971,2025-03-29,2674,70,15,1,198.59,12.25,6386.7
7973,2025-11-10,1411,72,4,8,258.26,52.24,12647.56
7984,2025-10-25,2000,10,2,9,872.9,61.75,139250.8
7987,2025-11-17,1811,32,8,5,1.7539,297.82,266634.76
7991,2025-11-23,2172,62,13,8,73607.0,171.63,89432.15
8001,2025-03-30,1912,28,8,8,1520.73,104.11,159264.71
8004,2026-05-01,493,37,10,4,1172.83,202.02,196899.77
8006,2025-03-19,612,76,15,5,644.82,66.99,39111.94
8009,2025-02-27,1602,28,15,5,381.82,60.26,31012.99
8010,2025-02-19,2898,22,3,1,187.96,39.71,26499.99
8013,2025-04-28,1153,16,15,11,187.48,325.88,36316.48
8018,2025-04-11,969,23,5,2,838.27,162.28,32701.52
8019,2025-05-07,1453,65,3,8,208.75,19.08,18345.43
8020,2025-12-16,2689,27,8,8,164.14,19.32,16134.26
8023,2026-02-03,1539,23,15,1,-241.41,40.25,5778.13
8026,2025-06-18,380,22,15,4,88542.0,99.56,119240.28
8031,2025-09-02,1014,30,7,12,681.95,48.34,87602.98
8044,2025-06-11,578,67,13,9,1954.67,326.51,46920.38
8054,2025-09-28,2979,39,6,6,787.17,61.79,114756.16
8056,2026-01-09,2319,23,7,10,1843.04,194.61,309474.82
8058,2025-12-11,2435,15,15,11,1.16902,198.04,173348.54
8059,2025-02-27,1298,70,7,10,934.84,100.78,119655.01
8065,2026-01-08,300,51,6,5,1.01137,75.03,75009.2
8083,2025-08-09,2338,18,14,9,564.96,96.32,39036.31
8096,2025-02-10,681,9,12,2,432.85,34.56,77556.24
8098,2025-02-03,615,4,5,11,1145.38,64.35,139609.95
8103,2025-07-11,2492,28,1,12,1915.02,250.93,315378.67
8104,2026-01-01,1269,45,7,11,1852.7,306.88,328365.26
8116,2025-06-27,806,30,12,11,1386.78,101.8,119981.42
8120,2025-12-31,2200,70,5,3,247.04,33.12,34935.53
8122,2025-06-26,734,57,14,7,1715.56,114.53,251500.64
8124,2025-04-03,1870,55,3,4,970.82,65.55,188381.95
8127,2025-06-15,1197,70,3,6,1755.3,114.54,177918.81
8131,2025-11-11,360,73,8,7,1878.16,442.32,372657.63
8139,2025-11-03,1914,70,1,11,77.1,15.78,5136.56
8140,2025-12-29,356,57,4,12,39087.0,30.65,9549.38
8154,2026-01-14,2466,55,3,11,1.84774,251.87,312896.4
8156,2025-11-26,352,80,6,3,73786.0,112.5,24251.02
8164,2025-10-30,306,78,14,2,749.47,136.92,109868.68
8168,2025-02-10,669,41,7,11,557.91,84.5,70972.59
8171,2025-01-16,419,51,8,6,926.54,95.37,22785.44
8176,2025-07-07,1930,8,5,10,276.89,32.15,43940.52
8184,2025-07-18,1748,46,9,12,264.88,19.85,12522.84
8185,2026-01-02,2580,6,14,6,688.09,89.33,106810.7
8187,2025-09-13,2299,20,12,4,536.86,53.25,86527.32
8189,2025-08-28,850,35,13,3,75.35,14.54,8104.59
8200,2025-06-07,1576,50,15,12,589.5,36.54,109783.43
8210,2025-08-19,609,50,2,9,1933.91,147.34,383322.49
8212,2025-02-26,1692,12,12,2,176.86,39.36,13906.92
8215,2025-07-31,2306,58,3,4,61778.0,74.81,97778.09
8216,2025-06-18,14,39,5,10,477.21,807.84,77295.05
8218,2025-10-17,1038,43,10,9,159.85,11.14,14346.76
8232,2025-03-10,2740,38,6,2,0.0,257.58,210039.56
8234,2025-05-06,1438,75,14,6,798.67,95.54,71269.37
8246,2025-03-25,2776,42,1,2,1654.85,302.08,210130.57
8253,2025-06-11,3617,13,9,8,1.67864,203.42,88218.07
8254,2026-02-14,1888,68,5,6,49876.0,59.81,39767.88
8264,2025-08-20,2468,58,4,1,679.1,106.24,66277.58
8282,2025-09-25,1824,72,12,1,120.59,15.0,11984.02
8288,2025-03-06,224,2,8,10,67385.0,150.12,79717.78
8289,2025-01-22,1298,9,2,12,1.88228,208.31,364796.57
8290,2025-05-31,2247,8,10,5,1389.32,80.95,73451.44
8295,2025-05-13,373,68,8,1,118.51,7.47,13868.84
8299,2025-09-11,2865,59,1,11,1522.19,226.52,222828.43
8301,2025-11-10,2958,4,6,10,1226.68,248.96,215897.06
8321,2025-10-10,1513,60,5,3,1.6622,243.32,142443.48
8330,2025-07-03,2543,34,14,11,1266.89,216.64,162382.7
8335,2025-05-30,1943,54,13,5,1.26836,102.68,178705.4
8336,2026-01-07,42,77,10,12,428.86,70.2,25725.67
8342,2025-09-03,1513,66,2,9,611.84,128.75,112327.13
8346,2025-04-18,1488,15,3,5,1987.45,162.02,277709.01
8351,2025-12-29,2581,68,14,4,1.12787,264.59,220181.05
8355,2025-07-23,2101,117,13,9,1.24601,150.08,129700.06
8359,2026-01-17,2932,33,1,5,509.0,117.11,85053.02
8363,2025-03-03,776,68,14,8,910.89,183.23,75020.8
8367,2025-04-16,2375,24,7,9,970.23,216.52,70426.49
8369,2025-06-22,219,39,4,4,-294.91,22.86,48217.64
8370,2026-10-02,2535,43,10,8,0.0,364.71,286090.35
8379,2025-02-18,2532,6,14,5,1554.89,120.39,122398.69
8380,2025-06-10,1433,53,11,12,1504.79,245.74,192689.26
8382,2025-06-16,2740,8,5,1,1633.17,350.91,309565.81
8384,2025-10-21,1912,68,7,12,1722.52,319.65,145763.58
8387,2026-01-19,2988,41,15,4,7898.0,12.68,4525.98
8395,2025-12-22,53,25,10,8,-504.22,110.47,75223.24
8400,2025-10-08,1524,65,6,12,121.79,9.14,20956.44
8405,2025-09-01,2240,79,11,10,343.12,44.31,68205.15
8407,2025-10-12,960,34,14,5,96044.0,202.29,48736.61
8432,2025-07-13,472,65,4,3,461.19,27.13,76258.37
8435,2025-08-28,2846,65,12,6,942.71,206.45,117314.29
8448,2025-09-04,953,14,10,4,446.69,57.27,30367.13
8449,2025-09-10,586,49,8,1,1012.56,54.95,161825.91
8451,2025-04-10,2214,6,11,9,373.45,48.34,27073.02
8454,2025-09-17,2862,68,11,11,1206.27,130.45,199081.93
8460,2025-12-03,3842,10,1,9,369.97,20.95,60516.2
8461,2025-01-13,782,17,1,2,951.74,86.67,68310.26
8464,2025-12-19,834,61,7,7,277.12,66.13,52548.68
8470,2025-01-27,1185,49,3,3,974.44,132.68,180755.11
8479,2025-02-01,2345,60,10,3,1107.8,66.04,156510.56
8483,2025-07-17,701,14,14,7,903.82,188.26,148815.24
8505,2025-06-21,496,56,2,7,55277.0,134.1,52674.26
8515,2025-02-18,1865,34,9,7,599.21,49.1,60439.82
8516,2026-07-01,1643,61,1,3,292.3,72.1,51155.77
8521,2025-09-04,495,62,6,5,1201.66,178.04,146447.08
8522,2025-08-30,2301,24,15,5,1554.97,109.37,205713.35
8523,2025-09-07,788,11,10,11,369.76,32.57,8393.93
8524,2025-06-05,1099,3,5,10,33910.0,78.35,7758.11
8534,2026-02-03,1746,58,10,9,568.71,55.15,89681.86
8540,2026-01-01,2403,30,10,8,87164.0,76.92,155948.98
8547,2025-05-25,1600,20,9,6,1.52721,318.42,64104.01
8557,2025-02-17,1952,23,9,10,1.72476,410.97,130105.5
8564,2025-09-11,601,68,3,3,85849.0,196.89,138369.78
8565,2025-12-24,2565,69,2,11,82.27,8.57,15089.09
8572,2026-02-07,868,53,13,3,71596.0,174.25,36020.36
8575,2025-07-02,521,75,5,11,298.6,15.8,6950.16
8578,2025-11-01,1263,50,4,1,1270.77,224.33,57334.77
8588,2025-07-17,858,75,14,7,1689.16,110.21,148178.28
8592,2025-06-04,1845,78,6,1,54968.0,51.6,94841.89
8599,2025-03-22,566,22,1,4,1994.02,140.07,367673.47
8600,2025-05-03,1074,8,9,5,95.23,7.4,4167.73
8601,2025-10-23,1032,38,14,6,185.79,18.95,31646.43
8621,2025-09-13,2362,19,14,11,1071.39,164.05,198567.4
8622,2025-10-20,2755,51,8,2,255.33,63.28,30141.97
8624,2025-09-28,2001,61,4,2,1.38517,312.94,83811.25
8630,2025-02-04,492,59,14,10,40137.0,80.05,62450.82
8646,2025-05-09,369,8,7,12,9180.0,17.81,14269.77
8653,2025-07-10,79,45,13,12,181.55,15.61,28376.05
8654,2025-10-10,2034,9,4,2,1.17511,220.35,151523.36
8655,2026-01-17,1076,27,11,7,0.0,7.31,11786.4
8656,2025-11-06,1427,3,10,3,1717.32,130.72,199469.75
8657,2025-11-27,148,29,8,11,188.83,42.93,29871.67
8662,2026-01-01,588,22,3,4,602.74,105.18,65174.56
8671,2025-09-15,1222,44,13,5,797.1,112.92,151889.13
8683,2025-04-13,2154,18,8,7,1842.96,457.06,273417.03
8686,2025-04-08,424,17,2,6,658.39,55.92,102120.54
8704,2025-06-17,1922,28,4,8,284.38,49.99,6232.7
8707,2025-10-24,520,52,6,11,202.04,16.74,4113.42
8733,2025-08-03,1395,76,4,8,1565.7,182.34,143960.93
8740,2025-04-15,1679,76,9,12,1134.09,245.66,110405.94
8751,2025-03-03,748,73,5,11,1351.76,204.69,206421.74
8754,2025-03-23,129,19,12,2,1671.73,243.93,272955.42
8756,2025-11-03,359,12,3,2,1038.94,56.92,43116.59
8769,2026-01-18,3619,65,13,10,37537.0,584.11,44285.06
8774,2025-03-25,1741,4,4,9,1698.63,114.67,60137.52
8775,2025-05-06,734,25,6,10,1732.83,271.55,302571.05
8782,2025-08-01,1978,39,6,8,1522.6,322.74,175186.13
8783,2026-02-12,966,13,3,10,1.22571,269.85,123856.13
8786,2025-01-23,1417,58,5,11,1678.79,84.21,135037.35
8790,2025-11-07,2093,30,6,12,274.01,58.97,8056.37
8802,2025-05-03,446,20,4,11,951.72,112.04,95839.59
8803,2025-02-26,134,72,11,3,1332.38,131.55,225026.25
8806,2025-01-21,2142,30,10,8,1157.06,181.51,34538.8
8814,2025-11-21,2780,56,3,1,1.26606,252.43,251666.55
8818,2025-08-17,1247,62,14,1,1.6755,356.57,77564.74
8825,2025-12-30,2827,28,8,4,597.3,100.93,99162.08
8831,2025-07-15,268,17,13,3,388.72,32.17,54621.44
8837,2025-10-05,1465,11,8,2,1174.08,93.31,73445.75
8838,2026-02-15,2811,50,2,6,1883.86,126.15,360194.01
8852,2025-12-06,1316,68,13,2,1315.15,203.18,221084.98
8853,2025-06-12,1995,18,6,6,586.34,92.99,59136.55
8856,2025-09-29,859,64,5,11,703.48,57.66,54985.84
8870,2025-12-17,318,25,15,6,679.89,40.16,109414.83
8871,2025-10-04,1336,10,2,2,1979.53,173.62,254356.54
8872,2026-02-10,92,66,6,3,1767.07,181.69,127491.09
8876,2025-03-21,1299,8,13,11,12568.0,24.68,3614.77
8883,2025-06-07,199,14,6,8,211.05,15.88,41174.03
8884,2025-02-21,978,75,15,3,96705.0,192.69,184090.57
8885,2025-01-17,2533,41,9,9,297.21,63.64,15411.67
8895,2025-05-08,1640,26,1,12,824.86,89.06,17141.27
8897,2025-12-02,1720,48,8,9,1109.51,108.9,146702.73
8899,2026-04-01,1687,72,7,6,34156.0,23.98,11863.46
8905,2025-03-17,1144,25,3,9,902.84,158.22,133428.37
8911,2025-03-01,1320,76,10,9,421.46,100.56,70147.71
8923,2025-04-26,3565,14,12,7,1.20461,214.14,114466.21
8932,2025-12-15,1480,32,14,6,1336.53,283.4,31460.55
8938,2025-11-17,2042,46,9,10,1782.39,97.71,286097.34
8948,2025-09-25,2095,57,1,2,38994.0,41.01,39744.31
8949,2025-12-18,855,45,12,2,469.0,24.01,79590.44
8959,2026-02-15,936,57,12,3,1.88758,398.76,209280.41
8967,2025-01-30,437,18,10,9,1250.58,150.74,244104.04
8976,2025-04-16,1784,70,12,1,338.19,57.06,40943.89
8982,2025-11-25,1350,49,4,10,15414.0,33.55,28774.05
8985,2025-08-27,781,75,4,11,1435.97,206.74,118268.15
8991,2025-06-09,389,20,15,10,1672.31,234.55,243311.08
8993,2025-10-15,895,25,9,10,1.54048,168.41,169419.69
8995,2025-07-14,2395,57,5,2,1809.03,103.35,223710.41
8997,2025-12-09,2600,59,9,4,1081.6,173.73,53722.86
9007,2025-06-25,34,70,13,7,559.73,28.43,83205.61
9008,2025-08-07,841,50,1,4,92.17,8.63,6687.71
9011,2025-03-21,2067,5,5,3,1585.6,268.33,313865.91
9017,2025-01-16,360,4,13,10,1.22357,292.01,219890.95
9018,2025-01-15,1704,46,7,10,1.60124,322.43,151128.82
9029,2025-10-23,138,71,13,4,1652.49,385.58,168206.62
9031,2025-06-17,1114,78,11,1,1645.65,215.51,270890.28
9038,2025-06-25,1645,42,11,7,543.92,40.87,69425.73
9046,2025-07-13,980,62,3,9,1.25594,128.81,108467.23
9055,2025-03-11,387,13,10,12,14388.0,34.22,7050.99
9057,2025-10-27,2574,33,2,6,539.32,33.09,70533.17
9059,2025-06-03,1296,71,4,6,135.62,7.43,7679.33
9060,2025-10-03,3592,5,3,6,329.67,30.37,53331.27
9063,2025-02-23,619,57,5,4,68.39,12.08,3603.41
9070,2025-06-19,1843,2,1,11,1499.82,187.95,79625.71
9075,2026-07-01,3650,32,8,12,875.94,213.38,156805.21
9082,2025-10-22,1435,26,12,4,1189.56,225.97,73672.37
9083,2025-09-04,2144,25,3,8,276.11,21.68,45741.72
9084,2025-09-29,976,18,8,12,620.08,128.82,96649.67
9095,2025-02-05,60,46,11,10,358.57,34.4,13440.73
9116,2026-02-04,457,48,12,2,801.86,51.54,37812.55
9119,2025-08-16,477,34,13,2,176.46,41.07,29545.9
9130,2025-05-04,2263,3,2,12,1626.19,394.58,302911.01
9134,2025-05-17,1734,13,8,5,60819.0,118.67,98468.29
9148,2025-12-01,610,44,2,5,991.77,228.94,125817.89
9162,2025-01-19,1315,14,8,8,1922.59,183.41,96996.63
9167,2025-12-30,1212,56,7,7,1417.48,2119.7,283056.43
9168,2025-03-03,1095,78,12,3,923.74,111.36,75927.61
9170,2025-11-10,2801,62,9,5,95394.0,181.42,57668.09
9183,2025-11-27,1466,5,7,7,975.1,207.73,32085.42
9185,2025-10-20,2717,50,2,1,1782.69,372.58,205668.24
9186,2025-02-27,643,55,3,11,695.5,82.21,107011.04
9193,2026-12-01,3826,66,10,9,587.98,41.15,97061.32
9194,2025-02-01,1276,13,13,4,35227.0,75.93,14791.08
9195,2025-12-01,1948,49,10,7,1.14102,74.96,211681.31
9200,2026-01-05,1854,67,5,3,1.41813,154.51,177048.43
9202,2025-11-29,2801,77,14,10,1666.1,308.87,210644.85
9210,2025-10-16,3872,73,13,2,829.85,73.1,98423.38
9217,2025-11-12,1818,66,3,12,1.52187,294.36,150467.71
9218,2025-04-22,138,79,10,12,1.90781,149.08,374788.08
9222,2026-01-30,2431,57,15,10,1077.31,164.17,176481.02
9228,2025-07-19,57,79,11,2,764.16,111.69,64152.41
9233,2025-03-14,1353,59,3,6,428.31,25.54,73368.43
9243,2025-06-07,2147,80,13,9,139.69,13.52,7460.5
9253,2025-10-15,1739,7,1,7,942.24,100.06,112208.19
9254,2025-07-08,2453,3,8,3,986.84,234.94,76500.98
9257,2025-10-14,1999,17,7,2,1557.47,327.02,122577.86
9261,2025-04-08,1738,45,11,2,879.02,46.12,96809.9
9266,2025-11-21,1724,43,4,4,848.86,126.39,28983.56
9278,2025-09-09,1533,37,6,5,795.03,85.16,66909.74
9280,2025-01-27,2418,1,5,6,984.12,131.6,47773.08
9283,2025-12-10,2318,51,2,9,1347.3,227.53,29676.34
9286,2025-01-05,1566,42,13,11,1776.05,292.91,308955.96
9289,2025-08-11,1183,10,5,10,434.26,22.62,47271.36
9298,2025-08-12,2129,47,8,10,956.97,180.73,102214.41
9307,2025-05-03,2718,57,5,1,1198.34,175.79,85176.93
9314,2025-02-22,1144,78,2,4,73224.0,96.74,143472.03
9337,2026-01-27,1529,9,12,12,87315.0,144.7,100668.83
9374,2025-03-21,2575,16,8,10,1160.94,216.94,32231.65
9376,2025-11-26,2064,78,10,10,889.13,208.74,54577.66
9382,2025-09-02,649,26,1,7,1489.87,293.14,284079.91
9383,2025-10-27,1186,66,9,1,244.62,32.27,45073.53
9391,2025-05-22,2359,57,8,12,148.51,16.92,24948.89
9396,2025-06-02,1814,11,3,1,1334.65,190.61,206317.81
9402,2025-11-08,2741,52,2,9,23263.0,57.86,34685.56
9403,2025-09-23,942,46,2,8,-1300.11,129.84,50570.32
9405,2025-09-05,2271,42,13,8,1244.4,104.79,172642.16
9419,2025-01-31,2681,24,11,9,179.28,30.12,10391.21
9424,2026-02-01,534,18,9,4,200.49,15.7,4039.45
9432,2025-11-26,1842,77,13,6,1909.39,113.7,301689.9
9434,2025-02-28,2458,40,3,9,1354.26,199.98,80036.83
9436,2026-02-04,1748,23,14,7,506.64,80.88,75475.93
9441,2025-06-15,473,10,3,7,1433.96,134.42,91912.99
9448,2025-07-06,2066,76,6,2,-34090.0,63.08,15471.76
9452,2025-10-05,1552,62,2,6,931.75,207.94,41463.1
9453,2025-12-12,1930,15,11,5,373.36,81.99,17349.31
9480,2026-01-15,1877,60,2,1,168.49,41.31,4117.34
9483,2026-01-02,984,18,1,1,968.4,119.11,33237.43
9485,2025-06-09,181,65,5,5,288.04,57.79,28892.64
9503,2025-04-18,2136,49,13,10,137.19,17.43,3245.07
9505,2025-04-15,2549,41,6,3,499.12,71.41,30040.69
9510,2025-04-24,877,30,13,11,1454.37,121.85,109491.84
9520,2026-06-02,1762,1,7,1,332.76,62.51,40756.51
9532,2025-12-30,2969,12,8,4,1.06122,57.61,161096.03
9535,2025-05-16,1672,75,12,10,1611.21,262.88,108768.88
9541,2025-01-29,1983,67,11,11,1829.26,421.27,154063.74
9543,2025-05-11,715,67,9,7,1197.25,157.06,151804.24
9566,2025-02-15,808,10,3,12,947.72,204.59,20644.46
9570,2025-09-26,2497,10,14,3,531.1,105.12,52558.72
9575,2025-12-26,1143,6,4,4,1164.78,199.11,26763.59
9586,2025-10-14,2491,28,14,8,-445.67,96.48,84810.0
9600,2025-02-28,247,9,3,12,0.0,218.03,159796.36
9604,2025-11-23,3859,2,11,2,1789.79,224.26,236727.97
9609,2026-02-17,1746,73,2,12,1709.67,236.91,241066.93
9610,2025-05-05,2530,35,3,1,285.28,48.84,55672.83
9613,2025-01-28,130,42,6,7,102.38,18.82,8091.87
9614,2025-05-19,99,27,7,1,142.89,18.0,6784.32
9616,2025-03-28,3566,58,14,3,693.96,110.51,135802.53
9617,2025-03-08,2394,66,13,10,773.19,129.05,144433.33
9618,2025-11-16,236,66,3,10,1383.2,321.87,52709.74
9619,2025-04-02,483,8,12,2,1217.12,243.93,217650.15
9632,2026-06-01,137,22,13,1,1.57272,214.16,181866.46
9637,2025-08-16,1353,38,3,9,12063.0,13.38,11210.83
9642,2025-06-26,920,65,7,3,73.83,7.61,8591.74
9643,2025-02-21,335,59,10,9,1888.04,381.98,373926.5
9652,2025-08-03,562,6,3,6,227.27,26.73,45428.2
9653,2025-05-23,413,1,9,7,1279.59,136.61,123835.35
9656,2025-02-27,356,47,5,11,908.4,126.59,42622.75
9671,2025-06-29,2788,8,13,12,1.92237,114.33,63556.04
9674,2025-10-04,788,59,7,2,835.5,50.95,67833.83
9675,2025-10-06,2140,36,4,1,1661.08,92.04,313030.93
9680,2026-02-17,1879,12,12,8,261.46,23.42,12582.26
9687,2025-08-04,2745,49,6,7,1.82698,283.25,143027.39
9701,2026-01-27,1057,79,7,6,204.68,40.11,37150.35
9704,2025-07-04,2993,51,14,7,849.6,85.92,99981.06
9706,2025-12-25,1127,35,8,6,1.5994,392.79,39669.27
9713,2025-02-28,431,47,13,6,1212.0,188.38,105215.25
9714,2025-01-01,379,40,14,6,566.59,103.11,60338.25
9718,2025-06-02,248,76,2,12,1386.64,168.68,243399.5
9724,2025-02-17,2210,67,15,9,61111.0,48.77,97746.86
9730,2025-11-25,1706,61,9,11,220.65,53.64,24421.79
9731,2025-12-27,160,36,1,10,240.78,50.25,32428.85
9736,2025-10-12,2653,6,14,6,6524.0,86.18,6240.27
9742,2025-02-07,537,65,14,5,742.13,167.52,72261.71
9743,2025-01-31,2687,16,6,4,225.48,53.91,24234.25
9747,2025-11-26,680,35,10,4,1729.82,271.24,127832.8
9749,2025-08-12,340,58,9,10,452.6,52.39,23178.62
9752,2025-06-23,1616,19,4,1,1033.79,67.11,49669.56
9755,2025-08-05,1575,76,14,2,482.74,28.16,62345.01
9762,2025-12-31,218,70,10,9,1765.66,411.05,141550.38
9764,2025-09-17,2005,38,2,10,1930.09,151.14,56084.87
9765,2025-07-25,672,14,2,8,20268.0,21.67,15308.6
9768,2025-02-06,2469,46,10,1,1852.19,334.77,210244.05
9774,2025-07-30,990,24,9,12,46562.0,39.46,19862.99
9780,2025-08-28,2011,76,6,2,1954.4,201.45,57327.5
9791,2025-11-09,1375,43,15,12,832.7,196.54,38525.27
9792,2025-07-13,1119,1,11,4,465.44,33.23,38702.93
9793,2026-02-20,163,76,5,10,1035.36,109.85,120615.45
9811,2025-07-10,397,62,6,2,1.80583,153.06,293714.97
9842,2025-09-30,668,52,8,5,226.23,36.87,31951.16
9844,2025-07-09,577,62,6,1,30348.0,22.69,41466.08
9846,2025-05-03,2602,52,8,10,1097.51,73.89,80622.64
9847,2025-02-14,234,17,10,5,852.17,135.16,156290.29
9854,2025-12-20,1986,72,8,5,964.71,193.18,96498.61
9858,2025-05-25,2873,8,5,7,1389.88,291.42,224815.78
9863,2025-02-13,1592,29,9,9,-384.41,30.59,70212.13
9881,2025-12-04,932,18,12,6,1410.18,190.89,196009.33
9891,2025-03-05,409,53,9,9,714.54,72.24,20665.36
9894,2025-11-10,45,34,13,12,242.98,47.2,15198.36
9896,2025-11-15,146,77,10,3,-1307.18,124.84,159168.23
9898,2025-08-18,1023,2,1,6,1759.69,269.4,136321.6
9902,2025-08-18,2050,47,15,1,1855.09,414.23,205087.3
9907,2025-02-28,1700,5,11,1,997.63,182.44,192142.17
9908,2025-08-11,1018,30,11,2,385.88,84.49,15123.6
9909,2025-10-03,2454,55,3,11,944.89,224.68,134592.65
9931,2025-01-04,148,78,1,11,922.21,197.81,81023.34
9940,2025-11-15,2996,10,7,1,582.95,134.47,41302.81
9941,2025-10-13,1892,68,14,12,334.94,53.63,32894.16
9947,2025-10-07,753,48,1,11,1031.35,216.42,57792.51
9959,2025-12-13,2578,78,11,6,260.0,28.03,34726.26
9960,2025-02-21,2034,76,7,4,16044.0,39.36,6079.69
9974,2025-04-03,608,48,14,5,65.14,14.45,12328.42
9981,2025-08-06,2978,45,9,12,1423.67,294.06,207569.67
9986,2025-10-14,862,44,6,1,51.39,9.91,1986.4
9989,2025-09-29,2465,65,13,6,1066.99,205.69,80071.92
9993,2026-02-19,202,59,5,3,1356.66,141.84,150274.9
9997,2025-03-06,1291,59,6,9,78.64,4.13,9985.31
10008,2025-02-26,48,12,9,3,1521.93,365.9,283279.2
10010,2026-01-13,2506,77,13,5,1997.41,498.46,372869.6
10014,2025-04-13,1365,38,6,12,299.52,47.03,41092.51
10015,2025-03-12,1569,41,11,12,1959.71,238.05,195113.05
10026,2025-11-11,1690,28,9,2,1533.96,215.07,255569.5
10029,2025-11-12,774,50,2,11,1921.48,116.07,120125.78
10033,2025-08-25,692,37,1,6,1.2167,241.84,204976.06
10034,2025-02-28,1185,68,9,3,837.34,169.56,105328.26
10052,2026-06-01,2615,43,1,4,1888.2,320.79,169073.05
10064,2025-11-24,2727,8,11,11,1.56836,322.26,159632.4
10085,2025-05-06,806,34,1,5,636.16,103.09,77413.27
10103,2026-01-12,293,37,11,10,1098.02,198.41,107799.57
10106,2025-07-20,2639,60,15,3,1553.89,176.76,254646.74
10107,2025-02-09,141,35,8,8,8554.0,17.54,5189.49
10111,2025-06-01,1848,14,11,9,1925.15,436.82,302393.45
10112,2025-12-12,2828,4,9,11,1.80118,241.1,255626.72
10117,2025-11-06,2377,57,3,5,644.36,66.02,38130.86
10125,2025-11-12,487,32,15,3,1377.15,288.71,186745.61
10134,2025-08-08,2947,28,13,11,72.1,14.27,10680.1
10139,2025-10-03,785,52,14,1,1932.05,393.78,272294.88
10140,2025-03-12,1885,34,4,12,1640.34,319.15,203552.2
10143,2025-03-31,1345,8,14,7,115.45,18.34,13913.51
10161,2025-08-20,643,36,3,3,1782.04,289.23,312983.25
10191,2025-11-08,394,12,5,11,1628.64,120.17,201228.56
